Canal,Energía (keV),Cuentas,Eficiencia
3050,1484.7,6,0.0022364196158876854
3051,1485.18,5,0.0022357257148090514
3052,1485.67,2,0.0022350178173304257
3053,1486.15,4,0.0022343248167866116
3054,1486.63,4,0.0022336322612158846
3055,1487.12,4,0.002232925735931336
3056,1487.6,4,0.002232234078261565
3057,1488.08,4,0.002231542864264073
3058,1488.56,5,0.00223085209350937
3059,1489.05,3,0.0022301473884420876
3060,1489.53,4,0.0022294575120985183
3061,1490.01,2,0.002228768077703676
3062,1490.5,5,0.002228064735504046
3063,1490.98,4,0.0022273761929103644
3064,1491.46,4,0.0022266880909763928
3065,1491.95,4,0.002225986107669391
3066,1492.43,8,0.0022252988949367698
3067,1492.91,5,0.002224612121579868
3068,1493.39,4,0.0022239257871747397
3069,1493.88,6,0.002223225606460693
3070,1494.36,1,0.0022225401578121625
3071,1494.84,1,0.0022218551468380495
3072,1495.33,5,0.002221156315810658
3073,1495.81,3,0.0022204721880168385
3074,1496.29,9,0.002219788496625044
3075,1496.78,5,0.002219091011360534
3076,1497.26,4,0.0022184082005827278
3077,1497.74,5,0.002217725824939493
3078,1498.22,3,0.002217043884012333
3079,1498.71,3,0.002216348183943727
3080,1499.19,8,0.002215667120230158
3081,1499.67,3,0.002214986489971747
3082,1500.16,4,0.002214292126578566
3083,1500.64,4,0.0022136123709905627
3084,1501.12,4,0.002212933047601679
3085,1501.61,5,0.0022122400170105886
3086,1502.09,3,0.0022115615657587804
3087,1502.57,8,0.002210883545454914
3088,1503.05,4,0.0022102059556858584
3089,1503.54,4,0.0022095146931172187
3090,1504.02,2,0.0022088379721284723
3091,1504.5,5,0.0022081616804297943
3092,1504.99,2,0.0022074717416923936
3093,1505.47,2,0.002206796316263446
3094,1505.95,6,0.0022061213188846115
3095,1506.44,2,0.0022054327001547387
3096,1506.92,6,0.002204758566544745
3097,1507.4,3,0.0022040848597496996
3098,1507.88,3,0.0022034115793617653
3099,1508.37,7,0.0022027247117009127
3100,1508.85,3,0.0022020522917679843
3101,1509.33,5,0.00220138029701333
3102,1509.82,5,0.002200694740503902
3103,1510.3,3,0.002200023603725748
3104,1510.78,4,0.0021993528909017594
3105,1511.27,4,0.002198668641768867
3106,1511.75,6,0.002197998784452408
3107,1512.23,2,0.002197329349870701
3108,1512.72,9,0.002196646404353972
3109,1513.2,3,0.002195977822820309
3110,1513.68,7,0.002195309662806665
3111,1514.16,11,0.0021946419239119576
3112,1514.65,5,0.0021939607077445067
3113,1515.13,2,0.002193293818638813
3114,1515.61,6,0.0021926273494435183
3115,1516.1,2,0.0021919474281825967
3116,1516.58,3,0.002191281806338761
3117,1517.06,8,0.0021906166032014227
3118,1517.55,7,0.002189937973134464
3119,1518.03,4,0.0021892736149203597
3120,1518.51,7,0.0021886096742134604
3121,1518.99,7,0.0021879461506177696
3122,1519.48,3,0.002187269233439519
3123,1519.96,6,0.002186606551549414
3124,1520.44,4,0.002185944285577316
3125,1520.93,8,0.002185268650993979
3126,1521.41,4,0.002184607224320827
3127,1521.89,8,0.0021839462123770465
3128,1522.38,4,0.002183271856723131
3129,1522.86,4,0.002182611681680836
3130,1523.34,0,0.0021819519201838077
3131,1523.82,7,0.0021812925718410615
3132,1524.31,5,0.002180619912823947
3133,1524.79,5,0.002179961398205762
3134,1525.27,5,0.0021793032955637506
3135,1525.76,4,0.0021786319069858474
3136,1526.24,4,0.002177974635692184
3137,1526.72,4,0.0021773177752010845
3138,1527.21,2,0.0021766476534432148
3139,1527.69,2,0.00217599162193328
3140,1528.17,3,0.0021753360000567523
3141,1528.65,3,0.002174680787427573
3142,1529.14,8,0.0021740123462599694
3143,1529.62,6,0.0021733579594751208
3144,1530.1,4,0.002172703980774373
3145,1530.59,3,0.0021720367980437123
3146,1531.07,6,0.002171383642841026
3147,1531.55,5,0.002170730894563603
3148,1532.04,5,0.002170064966696301
3149,1532.52,4,0.002169413039579566
3150,1533.0,6,0.0021687615182336565
3151,1533.48,4,0.0021681104022773755
3152,1533.97,7,0.0021674461391559445
3153,1534.45,7,0.002166795841262965
3154,1534.93,2,0.0021661459476109814
3155,1535.42,0,0.0021654829310752415
3156,1535.9,5,0.0021648338531697693
3157,1536.38,3,0.0021641851783610073
3158,1536.87,5,0.0021635234048822606
3159,1537.35,3,0.002162875543511975
3160,1537.83,5,0.002162228084098441
3161,1538.31,7,0.0021615810262652466
3162,1538.8,4,0.00216092090188693
3163,1539.28,2,0.0021602746544336525
3164,1539.76,6,0.0021596288074264766
3165,1540.25,4,0.002158969917931269
3166,1540.73,7,0.002158324879016228
3167,1541.21,4,0.002157680239417332
3168,1541.7,1,0.002157022581320691
3169,1542.18,3,0.0021563787475347776
3170,1542.66,9,0.002155735311939302
3171,1543.14,5,0.0021550922741625455
3172,1543.63,3,0.0021544362497167464
3173,1544.11,8,0.0021537940147326484
3174,1544.59,5,0.0021531521764471986
3175,1545.08,1,0.0021524973753282418
3176,1545.56,5,0.0021518563375762315
3177,1546.04,1,0.002151215695407011
3178,1546.53,2,0.002150562114173843
3179,1547.01,6,0.00214992227028733
3180,1547.49,4,0.0021492828208719427
3181,1547.98,4,0.0021486304560964253
3182,1548.46,3,0.0021479918027214654
3183,1548.94,4,0.002147353542710123
3184,1549.42,4,0.0021467156756966974
3185,1549.91,2,0.002146064924772191
3186,1550.39,5,0.0021454278508276753
3187,1550.87,0,0.0021447911687790984
3188,1551.36,2,0.002144141626370967
3189,1551.84,5,0.00214350573516855
3190,1552.32,6,0.0021428702347642166
3191,1552.81,3,0.0021422218974869356
3192,1553.29,5,0.002141587185714333
3193,1553.77,2,0.00214095286364607
3194,1554.25,6,0.0021403189309209683
3195,1554.74,2,0.0021396721924840773
3196,1555.22,2,0.002139039045456067
3197,1555.7,5,0.002138406286682908
3198,1556.19,8,0.0021377607455341204
3199,1556.67,4,0.0021371287702628564
3200,1557.15,3,0.0021364971821621883
3201,1557.64,2,0.0021358528349579306
3202,1558.12,5,0.002135222028172147
3203,1558.6,7,0.0021345916074767537
3204,1559.08,3,0.0021339615725150473
3205,1559.57,3,0.0021333188093265324
3206,1560.05,3,0.002132689552781368
3207,1560.53,0,0.002132060680895034
3208,1561.02,3,0.0021314191039053165
3209,1561.5,4,0.0021307910082674505
3210,1561.98,4,0.002130163296217555
3211,1562.47,6,0.0021295229021243483
3212,1562.95,7,0.002128895964162914
3213,1563.43,1,0.0021282694087225665
3214,1563.91,8,0.0021276432354510023
3215,1564.4,1,0.0021270044107319797
3216,1564.88,5,0.0021263790086862746
3217,1565.36,1,0.002125753987747741
3218,1565.85,3,0.002125116338275026
3219,1566.33,4,0.0021244920864209866
3220,1566.81,5,0.0021238682146164423
3221,1567.3,2,0.0021232317371284006
3222,1567.78,5,0.002122608632274928
3223,1568.26,6,0.0021219859064171946
3224,1568.74,4,0.00212136355920722
3225,1569.23,9,0.0021207286366320874
3226,1569.71,3,0.0021201070535457767
3227,1570.19,8,0.002119485848058659
3228,1570.68,2,0.0021188520899120405
3229,1571.16,6,0.0021182316464335195
3230,1571.64,4,0.002117611579509496
3231,1572.13,3,0.002116978982569802
3232,1572.61,3,0.002116359675547126
3233,1573.09,3,0.0021157407440381103
3234,1573.57,4,0.0021151221876990578
3235,1574.06,9,0.0021144911313884965
3236,1574.54,2,0.002113873332158031
3237,1575.02,3,0.002113255907061792
3238,1575.51,3,0.002112626004494601
3239,1575.99,2,0.0021120093344177784
3240,1576.47,5,0.0021113930374432738
3241,1576.96,3,0.002110764285437284
3242,1577.44,3,0.002110148741400715
3243,1577.92,10,0.0021095335694383565
3244,1578.4,3,0.002108918769210704
3245,1578.89,2,0.0021082915437248702
3246,1579.37,5,0.0021076774936765164
3247,1579.85,5,0.0021070638143397867
3248,1580.34,4,0.00210643773204279
3249,1580.82,5,0.0021058248008216855
3250,1581.3,9,0.002105212239292883
3251,1581.79,6,0.00210458729704137
3252,1582.27,2,0.0021039754815720996
3253,1582.75,2,0.002103364034779547
3254,1583.24,4,0.002102740229441707
3255,1583.72,4,0.0021021295266601377
3256,1584.2,4,0.0021015191915434365
3257,1584.68,6,0.002100909223757458
3258,1585.17,7,0.0021002869268521725
3259,1585.65,2,0.0020996777003621262
3260,1586.13,11,0.002099068840195883
3261,1586.62,4,0.0020984476729484017
3262,1587.1,4,0.002097839552046991
3263,1587.58,5,0.00209723179646614
3264,1588.07,3,0.0020966117557827016
3265,1588.55,1,0.0020960047374430127
3266,1589.03,3,0.002095398083424315
3267,1589.51,5,0.0020947917933965185
3268,1590.0,2,0.0020941732474286635
3269,1590.48,7,0.002093567691959926
3270,1590.96,5,0.00209296249948737
3271,1591.45,5,0.002092345072915726
3272,1591.93,2,0.002091740612995743
3273,1592.41,3,0.002091136515080863
3274,1592.9,8,0.0020905202048491483
3275,1593.38,4,0.0020899168374876732
3276,1593.86,4,0.0020893138311438237
3277,1594.34,7,0.002088711185491509
3278,1594.83,3,0.00208809635642457
3279,1595.31,6,0.0020874944386759953
3280,1595.79,5,0.002086892880636259
3281,1596.28,3,0.0020862791608281172
3282,1596.76,4,0.0020856783287098815
3283,1597.24,6,0.00208507785532137
3284,1597.73,8,0.0020844652417526532
3285,1598.21,11,0.002083865492310615
3286,1598.69,5,0.0020832661006227366
3287,1599.17,1,0.0020826670663668632
3288,1599.66,4,0.0020820559205757816
3289,1600.14,3,0.0020814576076486624
3290,1600.62,2,0.0020808596511827046
3291,1601.11,2,0.0020802496046353034
3292,1601.59,4,0.0020796523675397356
3293,1602.07,3,0.0020790554859379962
3294,1602.56,5,0.0020784465356512636
3295,1603.04,2,0.00207785037146866
3296,1603.52,3,0.002077254561816064
3297,1604.0,3,0.002076659106375179
3298,1604.49,5,0.002076051610640128
3299,1604.97,2,0.0020754568700321356
3300,1605.45,5,0.00207486248267668
3301,1605.94,7,0.0020742560762906626
3302,1606.42,1,0.002073662401833258
3303,1606.9,1,0.0020730690796726685
3304,1607.39,5,0.0020724637596884845
3305,1607.87,4,0.0020718711484980982
3306,1608.35,2,0.002071278888652271
3307,1608.83,5,0.0020706869798365235
3308,1609.32,3,0.0020700831013368386
3309,1609.8,6,0.002069491900936054
3310,1610.28,1,0.002068901050617658
3311,1610.77,3,0.002068298251691014
3312,1611.25,3,0.0020677081078759063
3313,1611.73,4,0.002067118313198913
3314,1612.22,0,0.00206651659093338
3315,1612.7,4,0.0020659275008548905
3316,1613.18,7,0.0020653387589736343
3317,1613.66,3,0.0020647503649789006
3318,1614.15,4,0.002064150071287086
3319,1614.63,0,0.002063562379366148
3320,1615.11,4,0.0020629750343953614
3321,1615.6,3,0.0020623758106174746
3322,1616.08,3,0.002061789165831634
3323,1616.56,2,0.002061202867062932
3324,1617.05,4,0.0020606047103217894
3325,1617.53,4,0.0020600191098559687
3326,1618.01,7,0.002059433854477622
3327,1618.5,2,0.002058836761906377
3328,1618.98,1,0.0020582522029555976
3329,1619.46,6,0.002057667988165976
3330,1619.94,3,0.0020570841172315966
3331,1620.43,5,0.002056488436677408
3332,1620.91,3,0.002055905259684911
3333,1621.39,4,0.0020553224256257517
3334,1621.88,0,0.002054727802598566
3335,1622.36,1,0.002054145660621604
3336,1622.84,2,0.002053563860659369
3337,1623.33,1,0.0020529702923264095
3338,1623.81,3,0.0020523891825933384
3339,1624.29,9,0.0020518084139596678
3340,1624.77,9,0.00205122798612312
3341,1625.26,4,0.0020506358172473786
3342,1625.74,5,0.0020500560771838173
3343,1626.22,5,0.0020494766770064003
3344,1626.71,3,0.00204888555626084
3345,1627.19,3,0.0020483068420187743
3346,1627.67,7,0.002047728466755129
3347,1628.16,2,0.00204713839134054
3348,1628.64,1,0.0020465607001811685
3349,1629.12,5,0.0020459833470957305
3350,1629.6,7,0.0020454063317855297
3351,1630.09,6,0.0020448176434171594
3352,1630.57,2,0.0020442413097841103
3353,1631.05,3,0.002043665313026096
3354,1631.54,3,0.00204307766350233
3355,1632.02,2,0.002042502346605552
3356,1632.5,5,0.002041927365686809
3357,1632.99,4,0.0020413407522415095
3358,1633.47,4,0.0020407664493745513
3359,1633.95,3,0.002040192481591817
3360,1634.43,6,0.002039618848598132
3361,1634.92,1,0.002039033609934712
3362,1635.4,2,0.002038460652594332
3363,1635.88,1,0.002037888029153412
3364,1636.37,3,0.002037303820158616
3365,1636.85,3,0.0020367318705764893
3366,1637.33,6,0.0020361602540073884
3367,1637.82,2,0.002035577071947675
3368,1638.3,2,0.0020350061274492194
3369,1638.78,2,0.0020344355150805106
3370,1639.26,2,0.0020338652345498367
3371,1639.75,3,0.0020332834151521374
3372,1640.23,5,0.0020327138043218424
3373,1640.71,1,0.0020321445244504523
3374,1641.2,0,0.0020315637256533917
3375,1641.68,3,0.002030995113708958
3376,1642.16,7,0.002030426831847417
3377,1642.65,4,0.002029847050949552
3378,1643.13,2,0.0020292794352478093
3379,1643.61,3,0.0020287121487560346
3380,1644.09,6,0.002028145191185944
3381,1644.58,4,0.0020275667609726024
3382,1645.06,4,0.0020270004672198446
3383,1645.54,2,0.002026434501519948
3384,1646.03,2,0.002025857082945656
3385,1646.51,1,0.002025291779310449
3386,1646.99,3,0.002024726802862343
3387,1647.48,2,0.0020241503932573084
3388,1647.96,3,0.0020235860771274285
3389,1648.44,2,0.00202302208732194
3390,1648.92,2,0.0020224584235559295
3391,1649.41,2,0.002021883352798186
3392,1649.89,4,0.0020213203470353285
3393,1650.37,1,0.0020207576664532847
3394,1650.86,8,0.0020201835984778524
3395,1651.34,4,0.002019621574166788
3396,1651.82,1,0.0020190598741808867
3397,1652.31,4,0.0020184868063491466
3398,1652.79,6,0.0020179257609081467
3399,1653.27,6,0.002017365038939663
3400,1653.76,5,0.0020167929686222613
3401,1654.24,3,0.0020162328994786584
3402,1654.72,4,0.002015673152957925
3403,1655.2,2,0.002015113728779451
3404,1655.69,2,0.002014542982124904
3405,1656.17,3,0.002013984208491259
3406,1656.65,6,0.0020134257563541977
3407,1657.14,2,0.002012856001120636
3408,1657.62,3,0.002012298197822408
3409,1658.1,2,0.0020117407151780302
3410,1658.59,2,0.0020111719487667015
3411,1659.07,1,0.002010615113261141
3412,1659.55,0,0.0020100585975696564
3413,1660.03,3,0.0020095024014149055
3414,1660.52,4,0.0020089349471441426
3415,1661.0,2,0.0020083793958746393
3416,1661.48,6,0.0020078241633060064
3417,1661.97,2,0.0020072576918349
3418,1662.45,4,0.0020067031024653165
3419,1662.93,1,0.0020061488309636435
3420,1663.42,3,0.002005583339723573
3421,1663.9,3,0.0020050297097406445
3422,1664.38,4,0.002004476396795585
3423,1664.86,3,0.0020039234006142687
3424,1665.35,4,0.0020033592101261245
3425,1665.83,3,0.0020028068532360823
3426,1666.31,1,0.0020022548122835874
3427,1666.8,8,0.00200169159607367
3428,1667.28,2,0.0020011401927457592
3429,1667.76,0,0.0020005891045320814
3430,1668.25,1,0.0020000268600614663
3431,1668.73,2,0.0019994764078114895
3432,1669.21,2,0.0019989262698552903
3433,1669.69,3,0.001998376445921905
3434,1670.18,2,0.0019978154909462958
3435,1670.66,3,0.001997266300774869
3436,1671.14,4,0.0019967174238095958
3437,1671.63,1,0.0019961574346892257
3438,1672.11,5,0.001995609189838454
3439,1672.59,3,0.001995061257380009
3440,1673.08,4,0.001994502231605243
3441,1673.56,1,0.00199395492961956
3442,1674.04,2,0.001993407939215209
3443,1674.52,1,0.0019928612601243464
3444,1675.01,2,0.00199230351271747
3445,1675.49,5,0.0019917574619229793
3446,1675.97,3,0.001991211721634718
3447,1676.46,3,0.0019906549317571295
3448,1676.94,4,0.001990109818136728
3449,1677.42,1,0.001989565014218089
3450,1677.91,1,0.001989009179389011
3451,1678.39,3,0.0019884650005153616
3452,1678.87,1,0.0019879211305417993
3453,1679.35,3,0.0019873775692035404
3454,1679.84,6,0.0019868230017431906
3455,1680.32,3,0.001986280063298527
3456,1680.8,1,0.001985737432691177
3457,1681.29,4,0.0019851838145298053
3458,1681.77,3,0.0019846418052062165
3459,1682.25,3,0.0019841001029247025
3460,1682.74,4,0.001983547431609971
3461,1683.22,6,0.0019830063490079465
3462,1683.7,3,0.001982465572655498
3463,1684.18,3,0.0019819251022908852
3464,1684.67,3,0.0019813736874718254
3465,1685.15,5,0.001980833834659933
3466,1685.63,4,0.001980294287047015
3467,1686.12,4,0.001979743813390887
3468,1686.6,7,0.0019792048817392736
3469,1687.08,3,0.00197866625450048
3470,1687.57,4,0.0019781167195829855
3471,1688.05,3,0.0019775787067195572
3472,1688.53,3,0.0019770409974855063
3473,1689.01,4,0.001976503591622074
3474,1689.5,3,0.0019759553024515054
3475,1689.98,0,0.0019754185088609547
3476,1690.46,1,0.0019748820178611577
3477,1690.95,4,0.0019743346618104033
3478,1691.43,7,0.0019737987815102156
3479,1691.91,2,0.0019732632030236056
3480,1692.4,7,0.001972716777695998
3481,1692.88,1,0.0019721818083411257
3482,1693.36,3,0.001971647140025301
3483,1693.85,2,0.001971101643032394
3484,1694.33,2,0.00197056758228582
3485,1694.81,2,0.0019700338218064236
3486,1695.29,3,0.0019695003613392804
3487,1695.78,4,0.0019689560963006675
3488,1696.26,1,0.0019684232413313325
3489,1696.74,4,0.0019678906856058958
3490,1697.23,5,0.0019673473433661492
3491,1697.71,4,0.0019668153915884663
3492,1698.19,6,0.0019662837382889574
3493,1698.68,2,0.0019657413164867604
3494,1699.16,2,0.0019652102655902497
3495,1699.64,3,0.001964679512408802
3496,1700.12,3,0.0019641490566903795
3497,1700.61,3,0.0019636078563729695
3498,1701.09,3,0.0019630780010096035
3499,1701.57,7,0.001962548442349612
3500,1702.06,1,0.001962008156996704
3501,1702.54,4,0.001961479197159279
3502,1703.02,3,0.0019609505332681765
3503,1703.51,1,0.001960411160545187
3504,1703.99,4,0.00195988309394938
3505,1704.47,5,0.0019593553225454247
3506,1704.95,4,0.001958827846084133
3507,1705.44,1,0.0019582896844950013
3508,1705.92,2,0.001957762803304218
3509,1706.4,3,0.001957236216305038
3510,1706.89,3,0.0019566989619346714
3511,1707.37,3,0.0019561729686908206
3512,1707.85,5,0.0019556472688900756
3513,1708.34,3,0.0019551109194302575
3514,1708.82,3,0.0019545858118748083
3515,1709.3,1,0.0019540609970165055
3516,1709.78,2,0.0019535364746089585
3517,1710.27,5,0.0019530013260489587
3518,1710.75,4,0.001952477393884764
3519,1711.23,2,0.0019519537534287367
3520,1711.72,2,0.0019514195044291513
3521,1712.2,5,0.001950896452718368
3522,1712.68,3,0.0019503736919756717
3523,1713.17,2,0.0019498403402542842
3524,1713.65,1,0.0019493181667637996
3525,1714.13,4,0.0019487962835038424
3526,1714.61,4,0.0019482746902307968
3527,1715.1,1,0.001947742529290434
3528,1715.58,1,0.0019472215212901606
3529,1716.06,4,0.0019467008025425578
3530,1716.55,2,0.0019461695335904138
3531,1717.03,2,0.0019456493986343031
3532,1717.51,3,0.001945129552199092
3533,1718.0,1,0.001944599172978586
3534,1718.48,3,0.0019440799088585948
3535,1718.96,5,0.001943560932530213
3536,1719.44,2,0.00194304224375257
3537,1719.93,2,0.0019425130453079172
3538,1720.41,3,0.001941994936888249
3539,1720.89,0,0.0019414771152932958
3540,1721.38,2,0.0019409488013496243
3541,1721.86,2,0.0019404315586479628
3542,1722.34,0,0.0019399146020474445
3543,1722.83,3,0.0019393871703734281
3544,1723.31,3,0.0019388707912064524
3545,1723.79,4,0.0019383546974194874
3546,1724.27,5,0.0019378388887743541
3547,1724.76,5,0.0019373126279830597
3548,1725.24,4,0.0019367973948361103
3549,1725.72,3,0.001936282446113086
3550,1726.21,4,0.0019357570624192791
3551,1726.69,2,0.0019352426877461155
3552,1727.17,3,0.001934728596781387
3553,1727.66,4,0.0019342040879786618
3554,1728.14,4,0.0019336905696203364
3555,1728.62,1,0.0019331773342573548
3556,1729.11,2,0.001932653698146719
3557,1729.59,3,0.0019321410339515322
3558,1730.07,2,0.0019316286520409992
3559,1730.55,4,0.001931116552180378
3560,1731.04,5,0.001930594074254309
3561,1731.52,5,0.0019300825436541261
3562,1732.0,7,0.0019295712943963375
3563,1732.49,6,0.0019290496840650153
3564,1732.97,2,0.001928539002640274
3565,1733.45,3,0.0019280286018527686
3566,1733.94,1,0.0019275078569416654
3567,1734.42,1,0.0019269980225646007
3568,1734.9,2,0.0019264884681219735
3569,1735.38,4,0.0019259791933816585
3570,1735.87,5,0.0019254595970138002
3571,1736.35,2,0.001924950886797759
3572,1736.83,3,0.0019244424555843647
3573,1737.32,1,0.001923923719596022
3574,1737.8,2,0.0019234158514953533
3575,1738.28,2,0.0019229082616999973
3576,1738.77,4,0.001922390383940767
3577,1739.25,4,0.001921883355851304
3578,1739.73,5,0.0019213766053721491
3579,1740.21,3,0.0019208701322737506
3580,1740.7,1,0.0019203533935234027
3581,1741.18,1,0.0019198474802656275
3582,1741.66,5,0.0019193418436966856
3583,1742.15,3,0.001918825958190594
3584,1742.63,2,0.0019183208800663512
3585,1743.11,3,0.0019178160779413284
3586,1743.6,4,0.0019173010435528783
3587,1744.08,4,0.0019167967984812825
3588,1744.56,3,0.0019162928287215803
3589,1745.04,6,0.001915789134046754
3590,1745.53,4,0.0019152752292383155
3591,1746.01,2,0.0019147720897722562
3592,1746.49,2,0.0019142692247067945
3593,1746.98,2,0.0019137561660862148
3594,1747.46,2,0.0019132538548490023
3595,1747.94,2,0.0019127518173303786
3596,1748.43,1,0.001912239602794513
3597,1748.91,2,0.0019117381177282103
3598,1749.39,4,0.0019112369057007522
3599,1749.87,0,0.0019107359664876193
3600,1750.36,5,0.0019102248722069198
3601,1750.84,1,0.0019097244836217715
3602,1751.32,2,0.0019092243671742061
3603,1751.81,5,0.0019087141121027526
3604,1752.29,1,0.0019082145449178494
3605,1752.77,5,0.0019077152491960266
3606,1753.26,3,0.0019072058312538083
3607,1753.74,4,0.00190670708343385
3608,1754.22,2,0.0019062086064046998
3609,1754.7,3,0.0019057103999443024
3610,1755.19,3,0.001905202093035012
3611,1755.67,2,0.0019047044326721899
3612,1756.15,1,0.0019042070422088076
3613,1756.64,3,0.00190369956760686
3614,1757.12,3,0.0019032027218907207
3615,1757.6,5,0.0019027061454069186
3616,1758.09,2,0.001902199501055125
3617,1758.57,3,0.0019017034679726927
3618,1759.05,1,0.0019012077034577016
3619,1759.53,3,0.0019007122072905254
3620,1760.02,4,0.001900206664850602
3621,1760.5,3,0.0018997117103002764
3622,1760.98,4,0.0018992170234357864
3623,1761.47,1,0.0018987123064769578
3624,1761.95,4,0.0018982181598937622
3625,1762.43,0,0.0018977242803366017
3626,1762.92,6,0.0018972203868241884
3627,1763.4,8,0.0018967270462171705
3628,1763.88,1,0.0018962339719785558
3629,1764.37,3,0.0018957308998845796
3630,1764.85,7,0.0018952383632693341
3631,1765.33,12,0.0018947460923670223
3632,1765.81,5,0.0018942540869611411
3633,1766.3,6,0.0018937521050688183
3634,1766.78,5,0.001893260635527088
3635,1767.26,2,0.0018927694308291782
3636,1767.75,0,0.0018922682656538536
3637,1768.23,1,0.0018917775955034643
3638,1768.71,6,0.0018912871895464434
3639,1769.2,3,0.0018907868390822386
3640,1769.68,6,0.0018902969663604186
3641,1770.16,9,0.0018898073571836378
3642,1770.64,6,0.0018893180113377498
3643,1771.13,4,0.0018888187421816824
3644,1771.61,4,0.0018883299278309317
3645,1772.09,4,0.0018878413761655747
3646,1772.58,4,0.0018873429170703803
3647,1773.06,1,0.0018868548955978468
3648,1773.54,1,0.0018863671361673163
3649,1774.03,3,0.0018858694851489374
3650,1774.51,5,0.0018853822546131866
3651,1774.99,1,0.0018848952854781534
3652,1775.47,1,0.0018844085775320148
3653,1775.96,1,0.00188391199902496
3654,1776.44,6,0.0018834258182524332
3655,1776.92,8,0.0018829398980303028
3656,1777.41,1,0.0018824441230003025
3657,1777.89,5,0.0018819587286635988
3658,1778.37,4,0.0018814735942408892
3659,1778.86,3,0.0018809786207254033
3660,1779.34,4,0.001880494010904135
3661,1779.82,7,0.00188000966036252
3662,1780.3,3,0.001879525568891028
3663,1780.79,4,0.0018790316591854464
3664,1781.27,2,0.0018785480906128719
3665,1781.75,4,0.0018780647804788387
3666,1782.24,0,0.0018775716677378214
3667,1782.72,5,0.0018770888792284553
3668,1783.2,2,0.0018766063485280988
3669,1783.69,3,0.0018761140308103344
3670,1784.17,7,0.0018756320204645464
3671,1784.65,2,0.0018751502673002881
3672,1785.13,4,0.0018746687711102936
3673,1785.62,4,0.001874177508595107
3674,1786.1,3,0.0018736965310755347
3675,1786.58,3,0.001873215809905461
3676,1787.07,3,0.0018727253379127167
3677,1787.55,2,0.001872245134152568
3678,1788.03,2,0.0018717651861191774
3679,1788.52,6,0.0018712755027284888
3680,1789.0,5,0.0018707960708486137
3681,1789.48,3,0.0018703168940747783
3682,1789.96,4,0.0018698379722019438
3683,1790.45,1,0.001869349335499342
3684,1790.93,4,0.0018688709281140243
3685,1791.41,0,0.0018683927750116648
3686,1791.9,2,0.001867904922458788
3687,1792.38,5,0.001867427282597006
3688,1792.86,2,0.0018669498964021477
3689,1793.35,4,0.001866462826099269
3690,1793.83,2,0.0018659859519020861
3691,1794.31,2,0.001865509330757775
3692,1794.79,5,0.0018650329624635038
3693,1795.28,3,0.0018645469304258025
3694,1795.76,4,0.001864071072481104
3695,1796.24,3,0.0018635954667750344
3696,1796.73,2,0.0018631102125828234
3697,1797.21,1,0.0018626351159927667
3698,1797.69,3,0.001862160271031913
3699,1798.18,2,0.001861675792805842
3700,1798.66,4,0.0018612014557314296
3701,1799.14,1,0.0018607273696787537
3702,1799.63,1,0.0018602436655455364
3703,1800.11,2,0.001859770086153696
3704,1800.59,1,0.0018592967571780773
3705,1801.07,2,0.0018588236784186749
3706,1801.56,3,0.0018583410017340384
3707,1802.04,3,0.001857868428010269
3708,1802.52,7,0.0018573961038998027
3709,1803.01,3,0.0018569141969647354
3710,1803.49,2,0.0018564423766734793
3711,1803.97,4,0.0018559708053945535
3712,1804.46,3,0.0018554896663557977
3713,1804.94,3,0.0018550185976835682
3714,1805.42,2,0.0018545477774246266
3715,1805.9,2,0.0018540772053810993
3716,1806.39,7,0.0018535970855740303
3717,1806.87,1,0.0018531270145293508
3718,1807.35,3,0.0018526571911035977
3719,1807.84,2,0.0018521778348959228
3720,1808.32,2,0.0018517085112655708
3721,1808.8,3,0.0018512394346595813
3722,1809.29,1,0.0018507608402177954
3723,1809.77,4,0.0018502922622076162
3724,1810.25,5,0.00184982393062914
3725,1810.73,3,0.001849355845286596
3726,1811.22,2,0.0018488782619472067
3727,1811.7,4,0.0018484106736097402
3728,1812.18,3,0.001847943330918071
3729,1812.67,0,0.0018474665050934027
3730,1813.15,5,0.0018469996582161613
3731,1813.63,4,0.0018465330563964765
3732,1814.12,0,0.0018460569862725157
3733,1814.6,5,0.0018455908790804155
3734,1815.08,2,0.001845125016359511
3735,1815.56,6,0.0018446593979161022
3736,1816.05,3,0.0018441843308516829
3737,1816.53,7,0.0018437192054620167
3738,1817.01,1,0.001843254323765985
3739,1817.5,2,0.0018427800081962397
3740,1817.98,2,0.0018423156183759299
3741,1818.46,4,0.0018418514716672444
3742,1818.95,2,0.0018413779057973982
3743,1819.43,0,0.0018409142497901787
3744,1819.91,3,0.0018404508363144294
3745,1820.39,3,0.00183998766517851
3746,1820.88,3,0.001839515094410637
3747,1821.36,2,0.001839052412419011
3748,1821.84,3,0.0018385899721895204
3749,1822.33,0,0.0018381181469600588
3750,1822.81,3,0.0018376561947093053
3751,1823.29,4,0.0018371944836448367
3752,1823.78,3,0.0018367234021779957
3753,1824.26,1,0.0018362621779304147
3754,1824.74,1,0.001835801194295105
3755,1825.22,2,0.0018353404510824494
3756,1825.71,0,0.0018348703568441657
3757,1826.19,5,0.0018344100989076634
3758,1826.67,1,0.0018339500808222254
3759,1827.16,1,0.0018334807262290213
3760,1827.64,2,0.0018330211922664816
